%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
200001000,200000000,0.025783483714082626,0.0012813215831380849,0.19669105274283033,-0.0008385263413324193,-0.021832343086567473,0.019847188347505648,0.9995642724625685,0.09409034140491412,-0.08758015641311043,-0.4209591787918363,0.3350968765260252,0.07250455413111268,-0.3242569406270125,5.898963405390888,-3.6311790746933577,21.234548956032874,10.099619934149816,29.350794372089773,-34.103581488964345,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197907270842483,0.14825706369733327,0.005317416851644664,1.057374881371243,-0.122107608300107,0.3651951684047665,26.955859737145147,-3.1129125195005014,8.350002735566939,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.44702464123661,-29.303897445362892,45.4136153603411,42.23105498747471,-1.0879645303409093,-10.367851278470425,0.0,0.0,0.0,-2.036621837284656,21.31391428421614,42.55723331852931,1,1,0,1
210001000,210000000,0.02701288976228486,0.00023626825909077486,0.19349991230751795,0.0010329795545170046,-0.020814677373312065,0.01739027842539786,0.999631562314522,0.15114631462100156,-0.120199789019132,-0.22159651777680592,0.422060988275064,0.340683301688899,-0.6310816463302616,5.512231237249426,-2.8927474474362738,18.63798324965167,7.320231022800644,24.28340580451521,-27.26786524275735,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18617307724854923,0.14690197730669724,0.009309653593410598,1.2707290167519125,-0.14674613799308528,0.4255306720424115,15.714967338988785,-1.8147934190951487,3.7170979919620457,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.52459382598966,-25.739202357982265,37.757762916023694,37.6822947219879,-0.8899454622902685,-8.586529265015123,0.0,0.0,0.0,6.936981990086906,7.64751626512043,44.01579709121489,1,1,0,1
220001000,220000000,0.028793518934212038,-0.001098059809700164,0.19217257019717077,0.0032634491658641556,-0.01859054978345103,0.01356132936158427,0.9997298793695412,0.20433496614990276,-0.145435105361836,-0.0481995137988027,0.48177198367695134,0.5582608756014104,-0.8696340116255172,5.1254990685308055,-2.1543158211045124,16.041417545948942,4.623260838939756,19.241832607476454,-20.438598581403003,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17286738692071657,0.14536541157415173,0.013673600134372736,1.371674228151019,-0.15840347668201005,0.4395371282440075,4.474074940832423,-0.5166743186897964,-0.9158067516428474,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.687385205793383,-20.407107655035343,29.881380645217007,33.01964341125847,-0.6511088628890083,-6.711761187352998,0.0,0.0,0.0,13.694405763235181,-3.360175771037575,44.039104763764215,1,1,0,1
230001000,230000000,0.0310866980129923,-0.0026478194606015548,0.19244936984141847,0.005718760461813495,-0.01541007716740438,0.008703115981115655,0.9998270255762715,0.25365629599161776,-0.1632861054412223,0.09923183314217322,0.5143462321764306,0.7258024395463897,-1.0396890607552873,4.738766899812184,-1.415884194772751,13.444851842246214,1.8735985129975288,14.284414614402579,-13.560483997875577,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15911428909880068,0.14377717840973722,0.01794596600017059,1.3602105155685618,-0.15707962436688125,0.4072145370095547,-6.766817457323931,0.7814447817155559,-5.548711495247744,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.543099524817471,-13.950179261245509,22.112773148257418,28.312661160598765,-0.370679134401106,-4.772459844250996,0.0,0.0,0.0,17.812850560031166,-11.161981760968501,42.42042565914568,1,1,0,1
240001000,240000000,0.03385375378175378,-0.004339167530980221,0.19407065466989082,0.008262618753588937,-0.01151894711709801,0.0031614814633489923,0.9998945184486228,0.2991103041461466,-0.173752789257291,0.22069752304612184,0.5187429970959401,0.8443662124813816,-1.1405467487978087,4.352034731093562,-0.67745256844099,10.848286138543486,-1.0250821388892986,9.451497082642248,-6.593806908567135,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14603787302261723,0.14226708972349428,0.021663460716443667,1.23633787900454,-0.14277458104769886,0.3285628983390525,-18.007709855480293,2.0795638821209073,-10.181616238852637,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.699437527231666,-7.010983101336166,14.780245025481229,23.630908075321116,-0.047880679090543055,-2.7975380344760055,0.0,0.0,0.0,18.869517458345854,-15.210721641384225,38.95302910032825,1,1,0,1
250001000,250000000,0.03705601302362461,-0.00609826085820298,0.19677676811221748,0.010751574042558863,-0.007156588582067234,-0.0027128147874592875,0.9999129099733653,0.340696990613489,-0.17683515681004208,0.3161975559130429,0.49314917784347645,0.915322274103777,-1.1711879085140038,3.9653025623749425,0.060979057890769184,8.251720434840765,-4.131188529298273,4.7648631540370765,0.48553530255778454,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13476222793198178,0.14096495742546344,0.02436279380883148,1.0000563184589555,-0.11548834672446312,0.20358221223250172,-29.248602253636626,3.377682982526257,-14.81452098245752,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7640999572056018,-0.23208510003073002,8.21210087722487,19.04394426073779,0.3180621007787061,-0.8159085567950228,0.0,0.0,0.0,16.441607536050242,-14.95921534899685,33.43018441028073,1,1,0,1
260001000,260000000,0.04065480252173294,-0.007851256279636669,0.20030805359802825,0.013031859657894013,-0.0025552682726211876,-0.008563275315507393,0.9998751479828782,0.3784163553936453,-0.1725332080994756,0.38573193174293685,0.43534895232444526,0.9401576113593073,-1.130430600952677,3.5785703936563213,0.7994106842225306,5.655154731138037,-7.467271408012681,0.22569333721765755,7.6859868197569625,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12641144306670998,0.14000059342568522,0.02558067480297354,0.6513658339318082,-0.07522092139717385,0.03227247868990224,-40.48949465179299,4.67580208293161,-19.447425726062416,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6552124410910523,5.743948817947512,2.7366453038245666,14.621329822161272,0.7279248029426575,1.1435157900250488,0.0,0.0,0.0,11.65178570298497,-11.665613560623154,26.651114436730317,1,1,0,1
270001000,270000000,0.0446114490592069,-0.009524310632648102,0.2044048545569528,0.014937970367020418,0.0020597919197994094,-0.01402777278894431,0.9997878954504015,0.41226839848661545,-0.1608469431255915,0.4293006505358038,0.343069192618208,0.920256888683576,-1.0170868925655545,3.1918382249377,1.5378423105542915,3.058589027435307,-11.022707121414955,-4.1881176074517725,15.000298830816021,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11914335696817335,0.13916126156554964,0.024944436849971975,0.8988707485754158,-0.10380323198114477,-0.15289302770975197,32.90845894582385,-3.800328206998892,-16.32287166527647,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.950798923488605,10.27455272787509,-1.3178170943832583,10.432624864904085,1.1824830251373362,3.0518222072171994,0.0,0.0,0.0,7.407566695155016,-8.710719905509265,20.53505662527893,1,1,0,1
280001000,280000000,0.048887279419174624,-0.011043580754604109,0.20880751441862092,0.01629287875607571,0.006469143532200229,-0.01873944922151848,0.9996707084468734,0.4422531198923994,-0.14177636188838968,0.44690371229164305,0.21429760733217296,0.8566562764616288,-0.8301198340531829,2.805106056219079,2.2762739368860534,0.4620233237325806,-14.756356342260139,-8.524553946474814,22.405525572995636,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10869657488963963,0.1379548481622263,0.022676577894077832,1.1717508316801708,-0.1353159159997126,-0.2929572730223554,21.667557675127114,-2.502208596714668,-11.68997739724419,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.514958745817353,12.71716070502859,-3.6229817170622596,6.547389494278207,1.682512365098761,4.880097896014533,0.0,0.0,0.0,3.758388799231037,-6.167870131760333,15.10634595143922,1,1,0,1
290001000,290000000,0.05344362038476427,-0.012335223482871511,0.21325637661266228,0.016909794025026854,0.010456550669920878,-0.022328261264907695,0.9995529841699262,0.4683705196109972,-0.11532146438787039,0.4385411170104554,0.04757737413582687,0.7497743860530156,-0.5688003099434211,2.418373887500458,3.0147055632178144,-2.1345423799701493,-18.598482596817618,-12.859372699949025,29.863052951496496,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09608303704359315,0.1364982138992315,0.01923972119845927,1.3322219020779582,-0.15384740391543816,-0.386692575654636,10.426656404430371,-1.2040889864304436,-7.057083129211913,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739991163907462,12.429206824684627,-3.8505439638760777,3.0351838155960422,2.228788420562955,6.599430057650167,0.0,0.0,0.0,0.6667981614885105,-4.009330927545137,10.332277945774587,1,1,0,1
300001000,300000000,0.05824179873910397,-0.013325395654817126,0.2174917845687066,0.01659540110035625,0.013805033695821773,-0.02442306053834891,0.999468622729556,0.4906205976424086,-0.08148225062403336,0.40421286469224005,-0.15771052407845557,0.5991299018921258,-0.23286349722354244,2.0316417187818367,3.7531371895495753,-4.731108083672876,-22.451162625598524,-17.296792208291098,37.318644242143954,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08242683355710365,0.1349211707375937,0.015097156189919515,1.3802839597687786,-0.15939769572832152,-0.4340989356065938,-0.814244866266371,0.09403062385378114,-2.424188861179637,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0181954335896535,8.768125162119986,-1.6721992344884598,-0.03443206582988978,2.8220867892659385,8.18090589335705,0.0,0.0,0.0,-1.9046590717970835,-2.2073689810324657,6.180148138848451,1,1,0,1
310001000,310000000,0.063231017185233,-0.013962240538676776,0.22130124813135413,0.015217194763028716,0.016349570387811697,-0.02477024478308165,0.9994436269770618,0.5053661299555103,-0.04685464986066952,0.3580688798309336,-0.3636459677407362,0.43816406104339356,0.10762613958414141,0.9174647429435452,3.1723829625043782,-4.4976888880291055,-18.70327371313663,-14.92905935177711,30.753979403291886,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06885205455724079,0.1333535306383412,0.0107121722952618,1.315937004752631,-0.1519667914383626,-0.43517635287822876,-12.055146136963117,1.3921502341380059,2.208705406852644,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418708106936833,1.0913497926109699,3.2403570714370744,-2.591898044687241,3.463183068943732,9.595612604368256,0.0,0.0,0.0,-3.9934367543502605,-0.7342509803910988,2.61725206122422,1,1,0,1
320001000,320000000,0.0683119821056564,-0.014281847126285987,0.22466094280519872,0.012898342192597365,0.018147693398766217,-0.023584678187160632,0.9994738900780725,0.5089698925012793,-0.018034591373945773,0.3142590869316583,-0.5312646493976101,0.30010190008059084,0.381804904172815,-0.19671223378976332,2.5916287348403664,-4.2642696918259535,-14.801357538991974,-12.69615839530415,24.065624561600462,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056482790171074236,0.13192510556250256,0.006548058941289344,1.1391810370295157,-0.13155469104556136,-0.38992482746954094,-23.296047407659856,2.6902698444222297,6.841599674884922,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.535406610836164,-7.633948423023342,8.825992010101174,-4.56765401566372,4.152852857332354,10.814637391916847,0.0,0.0,0.0,-5.636988739895537,0.43775638621018254,-0.38911475653470107,1,1,0,1
330001000,330000000,0.0733732758027008,-0.014342290840411158,0.22759421050986073,0.009833239253168853,0.019309152692211812,-0.0212015970516056,0.9995403725265729,0.501431885279715,0.0049779248361378516,0.2727834859944145,-0.6594035413618438,0.18415150545140918,0.5886938466385705,-1.3108892105230723,2.0108745071763545,-4.030850495622801,-10.818059267408941,-10.490929110063645,17.303501017862228,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046443130525673657,0.13076570747110614,0.0030681055548053802,0.8500160565994332,-0.0981613945499179,-0.29834435938053017,-34.536948678356595,3.9883894547064545,11.4744939429172,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.894495679775497,-14.064398375977252,12.844478969897798,-5.892139873446922,4.891871752167831,11.80906745723587,0.0,0.0,0.0,-6.872768882157443,1.33638643060259,-2.8716567838648936,1,1,0,1
340001000,340000000,0.07830348057869292,-0.014201647103818696,0.23012439316496044,0.006221903658193254,0.019943279101658943,-0.0179586493989466,0.9996204481928664,0.48275210829081777,0.022182898769581356,0.23364207701920223,-0.7475465415514269,0.09046613266503431,0.7277631983297618,-2.425066187256381,1.4301202795123422,-3.797431299419649,-6.810508632996882,-8.231742038756012,10.507526778794395,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039857165748108755,0.13000514832518034,0.000735601562613146,0.4484420634623829,-0.05178690195143221,-0.16043494861119667,-45.77784994905335,5.286509064990679,16.10738821094948,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.539917008051052,-18.444508109634693,15.466341812975502,-6.495795512724669,5.68101535118618,12.549990001558427,0.0,0.0,0.0,-7.738231034860491,1.9893724646173472,-4.863078490202948,1,1,0,1
350001000,350000000,0.08299117873595939,-0.013917991339274998,0.23227483269011823,0.0022669267128847506,0.02016314380708284,-0.014194207904887679,0.9996933695574088,0.4529305615345875,0.0335803304263847,0.19683486000602154,-0.7956778282546243,0.01988324321073101,0.798832428527213,-3.539243163989686,0.8493660518483321,-3.5640121032164975,-2.821721562834859,-5.863472858090454,3.707633996389575,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.67638012048755,-21.019002003676675,16.86224866238059,-6.316035950225775,6.521281644863034,13.010016122566476,0.0019184999999702222,-0.00225965141435012,0.0010113844534917831,-8.270829051729189,2.4244478000856597,-6.396084344985459,1,1,1,1
360001000,360000000,0.08732495257682689,-0.013549398969546472,0.2340688710049543,-0.001828864850258262,0.02008838667398934,-0.010246033453059245,0.9997440326266892,0.4119672450110241,0.03917021980654796,0.16236183495487228,-0.8041411502486897,-0.026341970367240133,0.801970451109244,-4.653420140722995,0.2686118241843203,-3.3305929070133455,1.1195212116352073,-3.3576753871286824,-3.0762192275961544,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.508594541909694,-22.032604437784197,17.202867641159372,-5.916657064991269,7.43048937195917,13.303190949464913,0.17150790667036725,-0.20197048994446895,0.09056787882222818,-8.508016786488078,2.6693457488387597,-7.503378817649015,1,1,1,1
370001000,370000000,0.0911933844036221,-0.013153945417399508,0.2355298500290891,-0.005864018300522106,0.01984669154148245,-0.00645029776102512,0.9997650302861281,0.35986215872012756,0.038952566910071096,0.13022300186575458,-0.7734926394337176,-0.046801842601822956,0.7373959120774256,-5.767597117456303,-0.3121424034796916,-3.0971737108101935,4.999753572248031,-0.7122056855497815,-9.834044360669795,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.241269797142223,-21.73003979163827,16.65886687235815,-5.678955800446817,8.410593272734287,13.518306249512653,0.5973780175944853,-0.7033512835925684,0.3160242606105926,-8.487248092861666,2.751799622707857,-8.217666377630206,1,1,1,1
380001000,380000000,0.09448505651867167,-0.012789706105600516,0.23668111168214284,-0.009639276651554573,0.019573920246349085,-0.0031410196545789614,0.9997570104717215,0.2966153026618979,0.03292737173695412,0.10041836073866836,-0.7043403976214526,-0.040196022150495114,0.6053774926809272,-6.881774094189613,-0.8928966311437034,-2.8637545146070416,8.822296388016884,2.0494525952788796,-16.565823310542587,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.079115411009834,-20.356032444919883,15.400914479023228,-5.588524750938943,9.448956974777504,13.66057541081913,1.254003708810515,-1.4761680684022112,0.6646623354202563,-8.245976824574456,2.6995427335241615,-8.571651494365605,1,1,1,1
390001000,390000000,0.09708855122430228,-0.012514756456915892,0.23754599788373593,-0.012957537464456645,0.019412936569279327,-0.0006499889732193023,0.9997273716523666,0.22222667683633524,0.021094634287197017,0.0729479115736137,-0.5971697028466603,-0.005584174041054505,0.40613419041118565,-7.995951070922921,-1.4736508588077162,-2.6303353184038896,12.608570648868977,4.878880219423928,-23.2815114269847,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.226840908337241,-18.155306777310063,13.59967858420091,-5.630956510814179,10.532944105677945,13.735211821493776,2.1158598563566464,-2.4901868804169593,1.123763908852891,-7.821656835351014,2.540308393118911,-8.598038637291848,1,1,1,1
400001000,400000000,0.0988924508228406,-0.012387171894112039,0.23814785055348855,-0.015622880532190101,0.019511155017963973,0.0006927545518166031,0.9996873313816039,0.13669628124343924,0.003454354560799733,0.04781165437059054,-0.4521581163515503,0.05736700305410785,0.13973557249258794,-9.11012804765623,-2.054405086471728,-2.396916122200737,16.398716297516735,7.703111190633439,-30.001039523873196,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.889155813949213,-15.372587168489805,11.425827310937507,-5.7918436744190505,11.649918293024731,13.74742886964602,3.1574213362710704,-3.7151737556803752,1.6806107865101676,-7.2517419789157955,2.301829913323301,-8.329532275845452,1,1,1,1
410001000,410000000,0.09982263107644813,-0.012450193208708884,0.23851029856076267,-0.01747878818373216,0.019969708728887616,0.0006554928107371358,0.9996475744111456,0.05121215383749879,-0.015543078068294323,0.02509567404647528,-0.29191597672490477,0.1208226092785981,-0.13448409234033784,-7.9866974327649665,-1.7450814393470309,-2.146279943738003,15.656977518346341,4.96340281980897,-24.84936893455917,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.270769652670388,-12.25259799814009,9.050028782279306,-6.056778836100089,12.787243164406986,13.702439943385297,4.353163024591976,-5.120894730236021,2.3224847739937577,-6.573686108993385,2.0118406059685583,-7.798836879463078,1,1,1,1
420001000,420000000,0.09995414158677919,-0.012687722667240433,0.23865811857366298,-0.018527026777153958,0.020696892678962017,-0.0006039960857044551,0.9996139370281721,-0.023037667411860134,-0.03144727422614084,0.004886055495830196,-0.1389622571639941,0.15621582637919967,-0.3573472485510428,-6.863266817106802,-1.4357577922222693,-1.895643766391009,14.93256513747676,2.0977957279384727,-19.726403741816764,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.57639194932554,-9.040063645941977,6.642951121272645,-6.41135459020382,13.93228234741383,13.605458430821036,5.6775597973575564,-6.677115840127458,3.036667676905333,-5.824943079308255,1.6980737828858956,-7.038656917581282,1,1,1,1
430001000,430000000,0.09939932541539956,-0.013068827904994208,0.23861637420992415,-0.01880859467587149,0.02154716539016026,-0.002832095382528232,0.9995868824998215,-0.08605318250463738,-0.04425823391273974,-0.01281720128134494,0.006644677527039204,0.16249645799413645,-0.5290445652500141,-5.739836201448638,-1.1264341450975075,-1.6450075890440146,14.181434548972685,-0.852541013647681,-14.613230794169457,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.010732228739364,-5.979708491576446,4.37526245096381,-6.841163531076773,15.072399469634382,13.461697720062672,7.105086530606002,-8.353603121398255,3.810441300846565,-5.042966743584934,1.388262755906549,-6.081696859636661,1,1,1,1
440001000,440000000,0.09827052562387503,-0.013562576557257736,0.23841012908728096,-0.01836558391695409,0.022370202562232936,-0.005776036922580658,0.9995643634915077,-0.13783439144083298,-0.053975957128091015,-0.028014096285050128,0.14447631448335993,0.13900894052495788,-0.649588499586612,-4.616405585790474,-0.8171104979727459,-1.3943714116970203,13.373769838425057,-3.8498090583380327,-9.493121236370126,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7785000157365687,-3.316256914724491,2.417630894399089,-7.331798253065477,16.194958158657766,13.27637119921963,8.610218100375498,-10.120122610091965,4.631087451419123,-4.265210955547943,1.1101408368616958,-4.960661175065752,1,1,1,1
450001000,450000000,0.09668008527377146,-0.014138036259318539,0.23806444682346808,-0.017242488985048973,0.02301311078890696,-0.009182838691544008,0.9995442805493827,-0.178381294220447,-0.06060044387219468,-0.04070462951528539,0.2738805219578274,0.08545893010660179,-0.7188351456126413,-3.492974970132307,-0.5077868508479835,-1.1437352343500253,12.494751282547261,-6.85960828436711,-4.3515311166976405,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0844048351419247,-1.2944332950671367,0.940724574624852,-7.868851350516459,17.2873220420731,13.054692256401347,10.167429382704242,-11.946440342252158,5.485887934224682,-3.529129568921803,0.8914413375825774,-3.7082543333052485,1,1,1,1
460001000,460000000,0.09474034742665469,-0.01476427464646414,0.23760439103622016,-0.015486763927068659,0.023322446510815845,-0.012798347650289095,0.9995261006743345,-0.20769389084347933,-0.06413169414505071,-0.05088880097205069,0.3941334282458668,0.001877375083136625,-0.7365060718367268,-2.369544354474143,-0.19846320372322168,-0.8930990570030308,11.544868127626193,-9.851376596603927,0.8239014871523326,0.213,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03781102803986482,0.12976885663574814,5.7900853036343325e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.213,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13315621178008996,-0.15896201228534323,0.11521161468733965,-8.43791541777625,18.336854747469516,12.801874279717248,11.751195253630414,-13.802322353922388,6.36212455486491,-2.8721764374310297,0.75989756990041,-2.3571808037916426,1,1,1,1
